symbol,session_date,scenario,cost_model,reason
XLC,2026-01-30,intended_deployment,zero,max_gross_exposure
GLD,2026-01-30,intended_deployment,zero,max_gross_exposure
MRK,2026-01-30,intended_deployment,zero,max_gross_exposure
AMD,2026-01-30,intended_deployment,zero,max_gross_exposure
HON,2026-01-30,intended_deployment,zero,max_gross_exposure
EBAY,2026-01-30,intended_deployment,zero,max_gross_exposure
NOW,2026-01-30,intended_deployment,zero,max_gross_exposure
XOM,2026-01-30,intended_deployment,baseline,max_concurrent_positions
CVX,2026-01-30,intended_deployment,baseline,max_concurrent_positions
AXP,2026-01-30,intended_deployment,baseline,max_concurrent_positions
AAPL,2026-01-30,intended_deployment,baseline,max_concurrent_positions
MDLZ,2026-01-30,intended_deployment,baseline,max_concurrent_positions
T,2026-01-30,intended_deployment,baseline,max_concurrent_positions
DIS,2026-01-30,intended_deployment,baseline,max_concurrent_positions
NEM,2026-01-30,intended_deployment,baseline,max_concurrent_positions
XLC,2026-01-30,intended_deployment,baseline,max_concurrent_positions
GLD,2026-01-30,intended_deployment,baseline,max_concurrent_positions
MRK,2026-01-30,intended_deployment,baseline,max_concurrent_positions
AMD,2026-01-30,intended_deployment,baseline,max_concurrent_positions
HON,2026-01-30,intended_deployment,baseline,max_concurrent_positions
EBAY,2026-01-30,intended_deployment,baseline,max_concurrent_positions
NOW,2026-01-30,intended_deployment,baseline,max_concurrent_positions
CL,2026-01-30,intended_deployment,stressed,max_gross_exposure
XOM,2026-01-30,intended_deployment,stressed,max_gross_exposure
CVX,2026-01-30,intended_deployment,stressed,max_gross_exposure
AXP,2026-01-30,intended_deployment,stressed,max_gross_exposure
AAPL,2026-01-30,intended_deployment,stressed,max_gross_exposure
MDLZ,2026-01-30,intended_deployment,stressed,max_gross_exposure
T,2026-01-30,intended_deployment,stressed,max_gross_exposure
DIS,2026-01-30,intended_deployment,stressed,max_gross_exposure
NEM,2026-01-30,intended_deployment,stressed,max_gross_exposure
XLC,2026-01-30,intended_deployment,stressed,max_gross_exposure
GLD,2026-01-30,intended_deployment,stressed,max_gross_exposure
MRK,2026-01-30,intended_deployment,stressed,max_gross_exposure
AMD,2026-01-30,intended_deployment,stressed,max_gross_exposure
HON,2026-01-30,intended_deployment,stressed,max_gross_exposure
EBAY,2026-01-30,intended_deployment,stressed,max_gross_exposure
NOW,2026-01-30,intended_deployment,stressed,max_gross_exposure
DVN,2026-02-02,research_fidelity,zero,max_gross_exposure
EOG,2026-02-02,research_fidelity,zero,max_gross_exposure
MDLZ,2026-02-02,research_fidelity,zero,max_gross_exposure
PFE,2026-02-02,research_fidelity,zero,max_gross_exposure
PEP,2026-02-02,research_fidelity,zero,max_gross_exposure
VZ,2026-02-02,research_fidelity,zero,max_gross_exposure
TSLA,2026-02-02,research_fidelity,zero,max_gross_exposure
ORCL,2026-02-02,research_fidelity,zero,max_gross_exposure
T,2026-02-02,research_fidelity,zero,max_gross_exposure
MDT,2026-02-02,research_fidelity,zero,max_gross_exposure
CVX,2026-02-02,research_fidelity,zero,max_gross_exposure
APP,2026-02-02,research_fidelity,zero,max_gross_exposure
TXN,2026-02-02,research_fidelity,zero,max_gross_exposure
ISRG,2026-02-02,research_fidelity,zero,max_gross_exposure
ABBV,2026-02-02,research_fidelity,zero,max_gross_exposure
BMY,2026-02-02,research_fidelity,zero,max_gross_exposure
PLTR,2026-02-02,research_fidelity,zero,max_gross_exposure
HD,2026-02-02,research_fidelity,zero,max_gross_exposure
XOM,2026-02-02,research_fidelity,zero,max_gross_exposure
DVN,2026-02-02,research_fidelity,baseline,max_gross_exposure
EOG,2026-02-02,research_fidelity,baseline,max_gross_exposure
MDLZ,2026-02-02,research_fidelity,baseline,max_gross_exposure
PFE,2026-02-02,research_fidelity,baseline,max_gross_exposure
PEP,2026-02-02,research_fidelity,baseline,max_gross_exposure
VZ,2026-02-02,research_fidelity,baseline,max_gross_exposure
TSLA,2026-02-02,research_fidelity,baseline,max_gross_exposure
ORCL,2026-02-02,research_fidelity,baseline,max_gross_exposure
T,2026-02-02,research_fidelity,baseline,max_gross_exposure
MDT,2026-02-02,research_fidelity,baseline,max_gross_exposure
CVX,2026-02-02,research_fidelity,baseline,max_gross_exposure
APP,2026-02-02,research_fidelity,baseline,max_gross_exposure
TXN,2026-02-02,research_fidelity,baseline,max_gross_exposure
ISRG,2026-02-02,research_fidelity,baseline,max_gross_exposure
ABBV,2026-02-02,research_fidelity,baseline,max_gross_exposure
BMY,2026-02-02,research_fidelity,baseline,max_gross_exposure
PLTR,2026-02-02,research_fidelity,baseline,max_gross_exposure
HD,2026-02-02,research_fidelity,baseline,max_gross_exposure
XOM,2026-02-02,research_fidelity,baseline,max_gross_exposure
DVN,2026-02-02,research_fidelity,stressed,max_gross_exposure
EOG,2026-02-02,research_fidelity,stressed,max_gross_exposure
MDLZ,2026-02-02,research_fidelity,stressed,max_gross_exposure
PFE,2026-02-02,research_fidelity,stressed,max_gross_exposure
PEP,2026-02-02,research_fidelity,stressed,max_gross_exposure
VZ,2026-02-02,research_fidelity,stressed,max_gross_exposure
TSLA,2026-02-02,research_fidelity,stressed,max_gross_exposure
ORCL,2026-02-02,research_fidelity,stressed,max_gross_exposure
T,2026-02-02,research_fidelity,stressed,max_gross_exposure
MDT,2026-02-02,research_fidelity,stressed,max_gross_exposure
CVX,2026-02-02,research_fidelity,stressed,max_gross_exposure
APP,2026-02-02,research_fidelity,stressed,max_gross_exposure
TXN,2026-02-02,research_fidelity,stressed,max_gross_exposure
ISRG,2026-02-02,research_fidelity,stressed,max_gross_exposure
ABBV,2026-02-02,research_fidelity,stressed,max_gross_exposure
BMY,2026-02-02,research_fidelity,stressed,max_gross_exposure
PLTR,2026-02-02,research_fidelity,stressed,max_gross_exposure
HD,2026-02-02,research_fidelity,stressed,max_gross_exposure
XOM,2026-02-02,research_fidelity,stressed,max_gross_exposure
PFE,2026-02-02,intended_deployment,zero,max_gross_exposure
PEP,2026-02-02,intended_deployment,zero,max_gross_exposure
VZ,2026-02-02,intended_deployment,zero,max_gross_exposure
TSLA,2026-02-02,intended_deployment,zero,max_gross_exposure
ORCL,2026-02-02,intended_deployment,zero,max_gross_exposure
T,2026-02-02,intended_deployment,zero,max_gross_exposure
MDT,2026-02-02,intended_deployment,zero,max_gross_exposure
CVX,2026-02-02,intended_deployment,zero,max_gross_exposure
APP,2026-02-02,intended_deployment,zero,max_gross_exposure
TXN,2026-02-02,intended_deployment,zero,max_gross_exposure
ISRG,2026-02-02,intended_deployment,zero,max_gross_exposure
ABBV,2026-02-02,intended_deployment,zero,max_gross_exposure
BMY,2026-02-02,intended_deployment,zero,max_gross_exposure
PLTR,2026-02-02,intended_deployment,zero,max_gross_exposure
HD,2026-02-02,intended_deployment,zero,max_gross_exposure
XOM,2026-02-02,intended_deployment,zero,max_gross_exposure
PEP,2026-02-02,intended_deployment,baseline,max_concurrent_positions
VZ,2026-02-02,intended_deployment,baseline,max_concurrent_positions
TSLA,2026-02-02,intended_deployment,baseline,max_concurrent_positions
ORCL,2026-02-02,intended_deployment,baseline,max_concurrent_positions
T,2026-02-02,intended_deployment,baseline,max_concurrent_positions
MDT,2026-02-02,intended_deployment,baseline,max_concurrent_positions
CVX,2026-02-02,intended_deployment,baseline,max_concurrent_positions
APP,2026-02-02,intended_deployment,baseline,max_concurrent_positions
TXN,2026-02-02,intended_deployment,baseline,max_concurrent_positions
ISRG,2026-02-02,intended_deployment,baseline,max_concurrent_positions
ABBV,2026-02-02,intended_deployment,baseline,max_concurrent_positions
BMY,2026-02-02,intended_deployment,baseline,max_concurrent_positions
PLTR,2026-02-02,intended_deployment,baseline,max_concurrent_positions
HD,2026-02-02,intended_deployment,baseline,max_concurrent_positions
XOM,2026-02-02,intended_deployment,baseline,max_concurrent_positions
PFE,2026-02-02,intended_deployment,stressed,max_gross_exposure
PEP,2026-02-02,intended_deployment,stressed,max_gross_exposure
VZ,2026-02-02,intended_deployment,stressed,max_gross_exposure
TSLA,2026-02-02,intended_deployment,stressed,max_gross_exposure
ORCL,2026-02-02,intended_deployment,stressed,max_gross_exposure
T,2026-02-02,intended_deployment,stressed,max_gross_exposure
MDT,2026-02-02,intended_deployment,stressed,max_gross_exposure
CVX,2026-02-02,intended_deployment,stressed,max_gross_exposure
APP,2026-02-02,intended_deployment,stressed,max_gross_exposure
TXN,2026-02-02,intended_deployment,stressed,max_gross_exposure
ISRG,2026-02-02,intended_deployment,stressed,max_gross_exposure
ABBV,2026-02-02,intended_deployment,stressed,max_gross_exposure
BMY,2026-02-02,intended_deployment,stressed,max_gross_exposure
PLTR,2026-02-02,intended_deployment,stressed,max_gross_exposure
HD,2026-02-02,intended_deployment,stressed,max_gross_exposure
XOM,2026-02-02,intended_deployment,stressed,max_gross_exposure
PEP,2026-02-03,research_fidelity,zero,max_gross_exposure
CSCO,2026-02-03,research_fidelity,zero,max_gross_exposure
PLTR,2026-02-03,research_fidelity,zero,max_gross_exposure
PFE,2026-02-03,research_fidelity,zero,max_gross_exposure
MRK,2026-02-03,research_fidelity,zero,max_gross_exposure
PSX,2026-02-03,research_fidelity,zero,max_gross_exposure
ETN,2026-02-03,research_fidelity,zero,max_gross_exposure
DXCM,2026-02-03,research_fidelity,zero,max_gross_exposure
MDLZ,2026-02-03,research_fidelity,zero,max_gross_exposure
DVN,2026-02-03,research_fidelity,zero,max_gross_exposure
XOM,2026-02-03,research_fidelity,zero,max_gross_exposure
TGT,2026-02-03,research_fidelity,zero,max_gross_exposure
KO,2026-02-03,research_fidelity,zero,max_gross_exposure
BA,2026-02-03,research_fidelity,zero,max_gross_exposure
ADBE,2026-02-03,research_fidelity,zero,max_gross_exposure
NOW,2026-02-03,research_fidelity,zero,max_gross_exposure
LULU,2026-02-03,research_fidelity,zero,max_gross_exposure
XLP,2026-02-03,research_fidelity,zero,max_gross_exposure
SCHW,2026-02-03,research_fidelity,zero,max_gross_exposure
PEP,2026-02-03,research_fidelity,baseline,max_gross_exposure
CSCO,2026-02-03,research_fidelity,baseline,max_gross_exposure
PLTR,2026-02-03,research_fidelity,baseline,max_gross_exposure
PFE,2026-02-03,research_fidelity,baseline,max_gross_exposure
MRK,2026-02-03,research_fidelity,baseline,max_gross_exposure
PSX,2026-02-03,research_fidelity,baseline,max_gross_exposure
ETN,2026-02-03,research_fidelity,baseline,max_gross_exposure
DXCM,2026-02-03,research_fidelity,baseline,max_gross_exposure
MDLZ,2026-02-03,research_fidelity,baseline,max_gross_exposure
DVN,2026-02-03,research_fidelity,baseline,max_gross_exposure
XOM,2026-02-03,research_fidelity,baseline,max_gross_exposure
TGT,2026-02-03,research_fidelity,baseline,max_gross_exposure
KO,2026-02-03,research_fidelity,baseline,max_gross_exposure
BA,2026-02-03,research_fidelity,baseline,max_gross_exposure
ADBE,2026-02-03,research_fidelity,baseline,max_gross_exposure
NOW,2026-02-03,research_fidelity,baseline,max_gross_exposure
LULU,2026-02-03,research_fidelity,baseline,max_gross_exposure
XLP,2026-02-03,research_fidelity,baseline,max_gross_exposure
SCHW,2026-02-03,research_fidelity,baseline,max_gross_exposure
PEP,2026-02-03,research_fidelity,stressed,max_gross_exposure
CSCO,2026-02-03,research_fidelity,stressed,max_gross_exposure
PLTR,2026-02-03,research_fidelity,stressed,max_gross_exposure
PFE,2026-02-03,research_fidelity,stressed,max_gross_exposure
MRK,2026-02-03,research_fidelity,stressed,max_gross_exposure
PSX,2026-02-03,research_fidelity,stressed,max_gross_exposure
ETN,2026-02-03,research_fidelity,stressed,max_gross_exposure
DXCM,2026-02-03,research_fidelity,stressed,max_gross_exposure
MDLZ,2026-02-03,research_fidelity,stressed,max_gross_exposure
DVN,2026-02-03,research_fidelity,stressed,max_gross_exposure
XOM,2026-02-03,research_fidelity,stressed,max_gross_exposure
TGT,2026-02-03,research_fidelity,stressed,max_gross_exposure
KO,2026-02-03,research_fidelity,stressed,max_gross_exposure
BA,2026-02-03,research_fidelity,stressed,max_gross_exposure
ADBE,2026-02-03,research_fidelity,stressed,max_gross_exposure
NOW,2026-02-03,research_fidelity,stressed,max_gross_exposure
LULU,2026-02-03,research_fidelity,stressed,max_gross_exposure
XLP,2026-02-03,research_fidelity,stressed,max_gross_exposure
SCHW,2026-02-03,research_fidelity,stressed,max_gross_exposure
PFE,2026-02-03,intended_deployment,zero,max_gross_exposure
MRK,2026-02-03,intended_deployment,zero,max_gross_exposure
PSX,2026-02-03,intended_deployment,zero,max_gross_exposure
ETN,2026-02-03,intended_deployment,zero,max_gross_exposure
DXCM,2026-02-03,intended_deployment,zero,max_gross_exposure
MDLZ,2026-02-03,intended_deployment,zero,max_gross_exposure
DVN,2026-02-03,intended_deployment,zero,max_gross_exposure
XOM,2026-02-03,intended_deployment,zero,max_gross_exposure
TGT,2026-02-03,intended_deployment,zero,max_gross_exposure
KO,2026-02-03,intended_deployment,zero,max_gross_exposure
BA,2026-02-03,intended_deployment,zero,max_gross_exposure
ADBE,2026-02-03,intended_deployment,zero,max_gross_exposure
NOW,2026-02-03,intended_deployment,zero,max_gross_exposure
LULU,2026-02-03,intended_deployment,zero,max_gross_exposure
XLP,2026-02-03,intended_deployment,zero,max_gross_exposure
SCHW,2026-02-03,intended_deployment,zero,max_gross_exposure
MRK,2026-02-03,intended_deployment,baseline,max_concurrent_positions
PSX,2026-02-03,intended_deployment,baseline,max_concurrent_positions
ETN,2026-02-03,intended_deployment,baseline,max_concurrent_positions
DXCM,2026-02-03,intended_deployment,baseline,max_concurrent_positions
MDLZ,2026-02-03,intended_deployment,baseline,max_concurrent_positions
DVN,2026-02-03,intended_deployment,baseline,max_concurrent_positions
XOM,2026-02-03,intended_deployment,baseline,max_concurrent_positions
TGT,2026-02-03,intended_deployment,baseline,max_concurrent_positions
KO,2026-02-03,intended_deployment,baseline,max_concurrent_positions
BA,2026-02-03,intended_deployment,baseline,max_concurrent_positions
ADBE,2026-02-03,intended_deployment,baseline,max_concurrent_positions
NOW,2026-02-03,intended_deployment,baseline,max_concurrent_positions
LULU,2026-02-03,intended_deployment,baseline,max_concurrent_positions
XLP,2026-02-03,intended_deployment,baseline,max_concurrent_positions
SCHW,2026-02-03,intended_deployment,baseline,max_concurrent_positions
MRK,2026-02-03,intended_deployment,stressed,max_concurrent_positions
PSX,2026-02-03,intended_deployment,stressed,max_concurrent_positions
ETN,2026-02-03,intended_deployment,stressed,max_concurrent_positions
DXCM,2026-02-03,intended_deployment,stressed,max_concurrent_positions
MDLZ,2026-02-03,intended_deployment,stressed,max_concurrent_positions
DVN,2026-02-03,intended_deployment,stressed,max_concurrent_positions
XOM,2026-02-03,intended_deployment,stressed,max_concurrent_positions
TGT,2026-02-03,intended_deployment,stressed,max_concurrent_positions
KO,2026-02-03,intended_deployment,stressed,max_concurrent_positions
BA,2026-02-03,intended_deployment,stressed,max_concurrent_positions
ADBE,2026-02-03,intended_deployment,stressed,max_concurrent_positions
NOW,2026-02-03,intended_deployment,stressed,max_concurrent_positions
LULU,2026-02-03,intended_deployment,stressed,max_concurrent_positions
XLP,2026-02-03,intended_deployment,stressed,max_concurrent_positions
SCHW,2026-02-03,intended_deployment,stressed,max_concurrent_positions
MDLZ,2026-02-04,research_fidelity,zero,max_gross_exposure
ABBV,2026-02-04,research_fidelity,zero,max_gross_exposure
MDT,2026-02-04,research_fidelity,zero,max_gross_exposure
ZS,2026-02-04,research_fidelity,zero,max_gross_exposure
PSX,2026-02-04,research_fidelity,zero,max_gross_exposure
SPGI,2026-02-04,research_fidelity,zero,max_gross_exposure
BKNG,2026-02-04,research_fidelity,zero,max_gross_exposure
RTX,2026-02-04,research_fidelity,zero,max_gross_exposure
CMG,2026-02-04,research_fidelity,zero,max_gross_exposure
LLY,2026-02-04,research_fidelity,zero,max_gross_exposure
DVN,2026-02-04,research_fidelity,zero,max_gross_exposure
ADBE,2026-02-04,research_fidelity,zero,max_gross_exposure
CRWD,2026-02-04,research_fidelity,zero,max_gross_exposure
XLP,2026-02-04,research_fidelity,zero,max_gross_exposure
QCOM,2026-02-04,research_fidelity,zero,max_gross_exposure
CSCO,2026-02-04,research_fidelity,zero,max_gross_exposure
LIN,2026-02-04,research_fidelity,zero,max_gross_exposure
PEP,2026-02-04,research_fidelity,zero,max_gross_exposure
MDLZ,2026-02-04,research_fidelity,baseline,max_gross_exposure
ABBV,2026-02-04,research_fidelity,baseline,max_gross_exposure
MDT,2026-02-04,research_fidelity,baseline,max_gross_exposure
ZS,2026-02-04,research_fidelity,baseline,max_gross_exposure
PSX,2026-02-04,research_fidelity,baseline,max_gross_exposure
SPGI,2026-02-04,research_fidelity,baseline,max_gross_exposure
BKNG,2026-02-04,research_fidelity,baseline,max_gross_exposure
RTX,2026-02-04,research_fidelity,baseline,max_gross_exposure
CMG,2026-02-04,research_fidelity,baseline,max_gross_exposure
LLY,2026-02-04,research_fidelity,baseline,max_gross_exposure
DVN,2026-02-04,research_fidelity,baseline,max_gross_exposure
ADBE,2026-02-04,research_fidelity,baseline,max_gross_exposure
CRWD,2026-02-04,research_fidelity,baseline,max_gross_exposure
XLP,2026-02-04,research_fidelity,baseline,max_gross_exposure
QCOM,2026-02-04,research_fidelity,baseline,max_gross_exposure
CSCO,2026-02-04,research_fidelity,baseline,max_gross_exposure
LIN,2026-02-04,research_fidelity,baseline,max_gross_exposure
PEP,2026-02-04,research_fidelity,baseline,max_gross_exposure
MDLZ,2026-02-04,research_fidelity,stressed,max_gross_exposure
ABBV,2026-02-04,research_fidelity,stressed,max_gross_exposure
MDT,2026-02-04,research_fidelity,stressed,max_gross_exposure
ZS,2026-02-04,research_fidelity,stressed,max_gross_exposure
PSX,2026-02-04,research_fidelity,stressed,max_gross_exposure
SPGI,2026-02-04,research_fidelity,stressed,max_gross_exposure
BKNG,2026-02-04,research_fidelity,stressed,max_gross_exposure
RTX,2026-02-04,research_fidelity,stressed,max_gross_exposure
CMG,2026-02-04,research_fidelity,stressed,max_gross_exposure
LLY,2026-02-04,research_fidelity,stressed,max_gross_exposure
DVN,2026-02-04,research_fidelity,stressed,max_gross_exposure
ADBE,2026-02-04,research_fidelity,stressed,max_gross_exposure
CRWD,2026-02-04,research_fidelity,stressed,max_gross_exposure
XLP,2026-02-04,research_fidelity,stressed,max_gross_exposure
QCOM,2026-02-04,research_fidelity,stressed,max_gross_exposure
CSCO,2026-02-04,research_fidelity,stressed,max_gross_exposure
LIN,2026-02-04,research_fidelity,stressed,max_gross_exposure
PEP,2026-02-04,research_fidelity,stressed,max_gross_exposure
APP,2026-02-04,intended_deployment,zero,max_concurrent_positions
PSX,2026-02-04,intended_deployment,zero,max_concurrent_positions
SPGI,2026-02-04,intended_deployment,zero,max_concurrent_positions
BKNG,2026-02-04,intended_deployment,zero,max_concurrent_positions
RTX,2026-02-04,intended_deployment,zero,max_concurrent_positions
CMG,2026-02-04,intended_deployment,zero,max_concurrent_positions
LLY,2026-02-04,intended_deployment,zero,max_concurrent_positions
DVN,2026-02-04,intended_deployment,zero,max_concurrent_positions
ADBE,2026-02-04,intended_deployment,zero,max_concurrent_positions
CRWD,2026-02-04,intended_deployment,zero,max_concurrent_positions
XLP,2026-02-04,intended_deployment,zero,max_concurrent_positions
QCOM,2026-02-04,intended_deployment,zero,max_concurrent_positions
CSCO,2026-02-04,intended_deployment,zero,max_concurrent_positions
LIN,2026-02-04,intended_deployment,zero,max_concurrent_positions
PEP,2026-02-04,intended_deployment,zero,max_concurrent_positions
ZS,2026-02-04,intended_deployment,baseline,max_gross_exposure
APP,2026-02-04,intended_deployment,baseline,max_gross_exposure
PSX,2026-02-04,intended_deployment,baseline,max_gross_exposure
SPGI,2026-02-04,intended_deployment,baseline,max_gross_exposure
BKNG,2026-02-04,intended_deployment,baseline,max_gross_exposure
CMG,2026-02-04,intended_deployment,baseline,max_concurrent_positions
LLY,2026-02-04,intended_deployment,baseline,max_concurrent_positions
DVN,2026-02-04,intended_deployment,baseline,max_concurrent_positions
ADBE,2026-02-04,intended_deployment,baseline,max_concurrent_positions
CRWD,2026-02-04,intended_deployment,baseline,max_concurrent_positions
XLP,2026-02-04,intended_deployment,baseline,max_concurrent_positions
QCOM,2026-02-04,intended_deployment,baseline,max_concurrent_positions
CSCO,2026-02-04,intended_deployment,baseline,max_concurrent_positions
LIN,2026-02-04,intended_deployment,baseline,max_concurrent_positions
PEP,2026-02-04,intended_deployment,baseline,max_concurrent_positions
ZS,2026-02-04,intended_deployment,stressed,max_gross_exposure
APP,2026-02-04,intended_deployment,stressed,max_gross_exposure
PSX,2026-02-04,intended_deployment,stressed,max_gross_exposure
SPGI,2026-02-04,intended_deployment,stressed,max_gross_exposure
BKNG,2026-02-04,intended_deployment,stressed,max_gross_exposure
RTX,2026-02-04,intended_deployment,stressed,max_gross_exposure
CMG,2026-02-04,intended_deployment,stressed,max_gross_exposure
LLY,2026-02-04,intended_deployment,stressed,max_gross_exposure
DVN,2026-02-04,intended_deployment,stressed,max_gross_exposure
ADBE,2026-02-04,intended_deployment,stressed,max_gross_exposure
CRWD,2026-02-04,intended_deployment,stressed,max_gross_exposure
XLP,2026-02-04,intended_deployment,stressed,max_gross_exposure
QCOM,2026-02-04,intended_deployment,stressed,max_gross_exposure
CSCO,2026-02-04,intended_deployment,stressed,max_gross_exposure
LIN,2026-02-04,intended_deployment,stressed,max_gross_exposure
PEP,2026-02-04,intended_deployment,stressed,max_gross_exposure
ARM,2026-02-05,research_fidelity,zero,max_gross_exposure
SPGI,2026-02-05,research_fidelity,zero,max_gross_exposure
QCOM,2026-02-05,research_fidelity,zero,max_gross_exposure
CRM,2026-02-05,research_fidelity,zero,max_gross_exposure
AMT,2026-02-05,research_fidelity,zero,max_gross_exposure
GOOGL,2026-02-05,research_fidelity,zero,max_gross_exposure
AMZN,2026-02-05,research_fidelity,zero,max_gross_exposure
BMY,2026-02-05,research_fidelity,zero,max_gross_exposure
SHW,2026-02-05,research_fidelity,zero,max_gross_exposure
LLY,2026-02-05,research_fidelity,zero,max_gross_exposure
COP,2026-02-05,research_fidelity,zero,max_gross_exposure
PFE,2026-02-05,research_fidelity,zero,max_gross_exposure
XLB,2026-02-05,research_fidelity,zero,max_gross_exposure
SOXX,2026-02-05,research_fidelity,zero,max_gross_exposure
UBER,2026-02-05,research_fidelity,zero,max_gross_exposure
MO,2026-02-05,research_fidelity,zero,max_gross_exposure
OXY,2026-02-05,research_fidelity,zero,max_gross_exposure
KHC,2026-02-05,research_fidelity,zero,max_gross_exposure
TSLA,2026-02-05,research_fidelity,zero,max_gross_exposure
ARM,2026-02-05,research_fidelity,baseline,max_gross_exposure
SPGI,2026-02-05,research_fidelity,baseline,max_gross_exposure
QCOM,2026-02-05,research_fidelity,baseline,max_gross_exposure
CRM,2026-02-05,research_fidelity,baseline,max_gross_exposure
AMT,2026-02-05,research_fidelity,baseline,max_gross_exposure
GOOGL,2026-02-05,research_fidelity,baseline,max_gross_exposure
AMZN,2026-02-05,research_fidelity,baseline,max_gross_exposure
BMY,2026-02-05,research_fidelity,baseline,max_gross_exposure
SHW,2026-02-05,research_fidelity,baseline,max_gross_exposure
LLY,2026-02-05,research_fidelity,baseline,max_gross_exposure
COP,2026-02-05,research_fidelity,baseline,max_gross_exposure
PFE,2026-02-05,research_fidelity,baseline,max_gross_exposure
XLB,2026-02-05,research_fidelity,baseline,max_gross_exposure
SOXX,2026-02-05,research_fidelity,baseline,max_gross_exposure
UBER,2026-02-05,research_fidelity,baseline,max_gross_exposure
MO,2026-02-05,research_fidelity,baseline,max_gross_exposure
OXY,2026-02-05,research_fidelity,baseline,max_gross_exposure
KHC,2026-02-05,research_fidelity,baseline,max_gross_exposure
TSLA,2026-02-05,research_fidelity,baseline,max_gross_exposure
ARM,2026-02-05,research_fidelity,stressed,max_gross_exposure
SPGI,2026-02-05,research_fidelity,stressed,max_gross_exposure
QCOM,2026-02-05,research_fidelity,stressed,max_gross_exposure
CRM,2026-02-05,research_fidelity,stressed,max_gross_exposure
AMT,2026-02-05,research_fidelity,stressed,max_gross_exposure
GOOGL,2026-02-05,research_fidelity,stressed,max_gross_exposure
AMZN,2026-02-05,research_fidelity,stressed,max_gross_exposure
BMY,2026-02-05,research_fidelity,stressed,max_gross_exposure
SHW,2026-02-05,research_fidelity,stressed,max_gross_exposure
LLY,2026-02-05,research_fidelity,stressed,max_gross_exposure
COP,2026-02-05,research_fidelity,stressed,max_gross_exposure
PFE,2026-02-05,research_fidelity,stressed,max_gross_exposure
XLB,2026-02-05,research_fidelity,stressed,max_gross_exposure
SOXX,2026-02-05,research_fidelity,stressed,max_gross_exposure
UBER,2026-02-05,research_fidelity,stressed,max_gross_exposure
MO,2026-02-05,research_fidelity,stressed,max_gross_exposure
OXY,2026-02-05,research_fidelity,stressed,max_gross_exposure
KHC,2026-02-05,research_fidelity,stressed,max_gross_exposure
TSLA,2026-02-05,research_fidelity,stressed,max_gross_exposure
AMT,2026-02-05,intended_deployment,zero,max_concurrent_positions
GOOGL,2026-02-05,intended_deployment,zero,max_concurrent_positions
AMZN,2026-02-05,intended_deployment,zero,max_concurrent_positions
BMY,2026-02-05,intended_deployment,zero,max_concurrent_positions
SHW,2026-02-05,intended_deployment,zero,max_concurrent_positions
LLY,2026-02-05,intended_deployment,zero,max_concurrent_positions
COP,2026-02-05,intended_deployment,zero,max_concurrent_positions
PFE,2026-02-05,intended_deployment,zero,max_concurrent_positions
XLB,2026-02-05,intended_deployment,zero,max_concurrent_positions
SOXX,2026-02-05,intended_deployment,zero,max_concurrent_positions
UBER,2026-02-05,intended_deployment,zero,max_concurrent_positions
MO,2026-02-05,intended_deployment,zero,max_concurrent_positions
OXY,2026-02-05,intended_deployment,zero,max_concurrent_positions
KHC,2026-02-05,intended_deployment,zero,max_concurrent_positions
TSLA,2026-02-05,intended_deployment,zero,max_concurrent_positions
CRM,2026-02-05,intended_deployment,baseline,max_gross_exposure
AMT,2026-02-05,intended_deployment,baseline,max_gross_exposure
GOOGL,2026-02-05,intended_deployment,baseline,max_gross_exposure
AMZN,2026-02-05,intended_deployment,baseline,max_gross_exposure
BMY,2026-02-05,intended_deployment,baseline,max_gross_exposure
SHW,2026-02-05,intended_deployment,baseline,max_gross_exposure
LLY,2026-02-05,intended_deployment,baseline,max_gross_exposure
COP,2026-02-05,intended_deployment,baseline,max_gross_exposure
XLB,2026-02-05,intended_deployment,baseline,max_concurrent_positions
SOXX,2026-02-05,intended_deployment,baseline,max_concurrent_positions
UBER,2026-02-05,intended_deployment,baseline,max_concurrent_positions
MO,2026-02-05,intended_deployment,baseline,max_concurrent_positions
OXY,2026-02-05,intended_deployment,baseline,max_concurrent_positions
KHC,2026-02-05,intended_deployment,baseline,max_concurrent_positions
TSLA,2026-02-05,intended_deployment,baseline,max_concurrent_positions
AMT,2026-02-05,intended_deployment,stressed,max_concurrent_positions
GOOGL,2026-02-05,intended_deployment,stressed,max_concurrent_positions
AMZN,2026-02-05,intended_deployment,stressed,max_concurrent_positions
BMY,2026-02-05,intended_deployment,stressed,max_concurrent_positions
SHW,2026-02-05,intended_deployment,stressed,max_concurrent_positions
LLY,2026-02-05,intended_deployment,stressed,max_concurrent_positions
COP,2026-02-05,intended_deployment,stressed,max_concurrent_positions
PFE,2026-02-05,intended_deployment,stressed,max_concurrent_positions
XLB,2026-02-05,intended_deployment,stressed,max_concurrent_positions
SOXX,2026-02-05,intended_deployment,stressed,max_concurrent_positions
UBER,2026-02-05,intended_deployment,stressed,max_concurrent_positions
MO,2026-02-05,intended_deployment,stressed,max_concurrent_positions
OXY,2026-02-05,intended_deployment,stressed,max_concurrent_positions
KHC,2026-02-05,intended_deployment,stressed,max_concurrent_positions
TSLA,2026-02-05,intended_deployment,stressed,max_concurrent_positions
MRVL,2026-02-06,research_fidelity,zero,max_gross_exposure
